Date,Close,High,Low,Open,Volume
2022-03-24,3250.26,3266.89,3236.66,3256.06,329000
2022-03-25,3212.24,3257.11,3211.64,3247.16,340000
2022-03-28,3214.5,3230.22,3159.83,3185.17,345000
2022-03-29,3203.94,3229.18,3196.46,3216.01,316300
2022-03-30,3266.6,3266.6,3216.3,3217.59,366800
2022-03-31,3252.2,3272.04,3246.06,3256.14,398400
2022-04-01,3282.72,3287.23,3226.3,3234.67,378200
2022-04-06,3283.43,3288.11,3255.69,3269.43,429600
2022-04-07,3236.7,3290.26,3236.48,3267.81,402600
2022-04-08,3251.85,3257.09,3208.35,3239.88,413800
2022-04-11,3167.13,3239.86,3156.51,3239.86,424200
2022-04-12,3213.33,3214.54,3140.9,3165.12,418300
2022-04-13,3186.82,3225.47,3183.53,3199.8,391200
2022-04-14,3225.64,3240.0,3200.23,3203.63,371200
2022-04-15,3211.25,3229.87,3200.13,3210.7,407800
2022-04-18,3195.52,3204.03,3166.98,3185.94,347400
2022-04-19,3194.03,3207.83,3174.71,3192.09,339900
2022-04-20,3151.05,3191.83,3142.05,3189.89,362000
2022-04-21,3079.81,3160.9,3069.68,3138.43,391900
2022-04-22,3086.92,3105.66,3049.36,3058.4,342000
2022-04-25,2928.51,3043.82,2928.51,3034.27,433600
2022-04-26,2886.43,2957.68,2878.26,2930.45,401600
2022-04-27,2958.28,2959.18,2863.65,2866.82,423100
2022-04-28,2975.48,2991.51,2936.79,2945.81,100
2022-04-29,3047.06,3048.49,2968.33,2986.06,423900
2022-05-05,3067.76,3082.23,3042.12,3044.85,383100
2022-05-06,3001.56,3030.69,2992.72,3011.32,343300
2022-05-09,3004.14,3015.94,2983.61,2990.2,292100
2022-05-10,3035.84,3043.78,2957.4,2965.78,370700
2022-05-11,3058.7,3100.9,3034.67,3035.39,424000
2022-05-12,3054.99,3072.16,3032.95,3044.8,344400
2022-05-13,3084.28,3086.1,3059.25,3068.03,331700
2022-05-16,3073.75,3102.58,3063.4,3100.55,338100
2022-05-17,3093.7,3093.7,3057.64,3076.5,330400
2022-05-18,3085.98,3105.84,3071.31,3095.89,315000
2022-05-19,3096.96,3096.96,3042.67,3046.71,336600
2022-05-20,3146.57,3146.57,3107.09,3107.09,372300
2022-05-23,3146.86,3150.51,3127.9,3150.49,353400
2022-05-24,3070.93,3153.13,3070.93,3149.06,416300
2022-05-25,3107.46,3107.63,3069.95,3070.17,342300
2022-05-26,3123.11,3133.28,3079.48,3111.48,370300
2022-05-27,3130.24,3151.05,3112.54,3135.03,359500
2022-05-30,3149.06,3150.89,3123.15,3141.96,349400
2022-05-31,3186.43,3188.6,3142.0,3149.94,374500
2022-06-01,3182.16,3190.61,3160.04,3179.69,365700
2022-06-02,3195.46,3197.28,3163.76,3170.31,361800
2022-06-06,3236.37,3237.07,3181.65,3196.96,422000
2022-06-07,3241.76,3253.09,3222.64,3235.42,402200
2022-06-08,3263.79,3266.63,3216.01,3245.02,434200
2022-06-09,3238.95,3270.56,3223.48,3259.49,422700
2022-06-10,3284.83,3286.62,3210.81,3214.18,439900
2022-06-13,3255.55,3272.99,3229.31,3256.28,438600
2022-06-14,3288.91,3289.13,3195.82,3224.21,450400
2022-06-15,3305.41,3358.55,3288.85,3289.1,550600
2022-06-16,3285.38,3319.69,3277.53,3306.84,433200
2022-06-17,3316.79,3323.28,3262.89,3265.51,395300
2022-06-20,3315.43,3333.9,3292.93,3315.78,413500
2022-06-21,3306.72,3329.39,3279.83,3313.79,394500
2022-06-22,3267.2,3311.02,3266.54,3309.12,375500
2022-06-23,3320.15,3320.15,3262.29,3269.05,400600
2022-06-24,3349.75,3356.71,3322.95,3324.74,390800
2022-06-27,3379.19,3393.31,3364.0,3364.0,414100
2022-06-28,3409.21,3412.1,3358.87,3377.68,412100
2022-06-29,3361.52,3414.65,3358.47,3399.68,440600
2022-06-30,3398.62,3417.01,3358.93,3358.93,381200
2022-07-01,3387.64,3404.05,3378.36,3400.26,350500
2022-07-04,3405.43,3405.62,3364.09,3381.82,357700
2022-07-05,3404.03,3424.84,3372.06,3411.13,411700
2022-07-06,3355.35,3391.03,3333.1,3391.03,384600
2022-07-07,3364.4,3375.86,3332.31,3353.13,334400
2022-07-08,3356.08,3386.31,3354.12,3380.37,322900
2022-07-11,3313.58,3341.1,3297.01,3341.1,342700
2022-07-12,3281.47,3319.25,3277.08,3307.22,334600
2022-07-13,3284.29,3297.02,3266.48,3279.6,331800
2022-07-14,3281.74,3299.25,3261.49,3277.45,355900
2022-07-15,3228.06,3288.92,3228.06,3261.38,380200
2022-07-18,3278.1,3278.47,3226.23,3235.09,348300
2022-07-19,3279.43,3283.93,3256.02,3278.72,315700
2022-07-20,3304.72,3308.35,3287.74,3291.55,301500
2022-07-21,3272.0,3300.53,3272.0,3297.66,332400
2022-07-22,3269.97,3293.64,3246.73,3276.2,300700
2022-07-25,3250.39,3273.18,3243.03,3269.71,271200
2022-07-26,3277.44,3282.41,3246.04,3254.19,259500
2022-07-27,3275.76,3282.57,3265.73,3271.78,249100
2022-07-28,3282.58,3305.71,3277.11,3287.5,288100
2022-07-29,3253.24,3294.8,3246.37,3282.81,307300
2022-08-01,3259.96,3264.3,3225.55,3246.62,292200
2022-08-02,3186.27,3231.26,3155.19,3231.26,394200
2022-08-03,3163.67,3217.55,3159.46,3188.89,324900
2022-08-04,3189.04,3191.0,3155.7,3179.43,260900
2022-08-05,3227.03,3228.89,3184.45,3195.23,274700
2022-08-08,3236.93,3237.97,3214.08,3218.85,254300
2022-08-09,3247.43,3248.77,3227.54,3235.74,259600
2022-08-10,3230.02,3253.17,3217.81,3242.36,257600
2022-08-11,3281.67,3281.67,3237.9,3243.47,300600
2022-08-12,3276.89,3288.22,3272.84,3275.77,299900
2022-08-15,3276.09,3286.89,3261.82,3268.37,287100
2022-08-16,3277.88,3295.02,3271.57,3278.68,303600
2022-08-17,3292.53,3296.0,3263.35,3282.1,326100
2022-08-18,3277.54,3289.14,3270.56,3286.37,301700
2022-08-19,3258.08,3286.49,3258.06,3275.62,333500
2022-08-22,3277.79,3278.17,3247.19,3249.7,314500
2022-08-23,3276.22,3284.6,3262.63,3274.43,316600
2022-08-24,3215.2,3281.88,3212.39,3279.17,366100
2022-08-25,3246.25,3248.35,3199.12,3223.46,336200
2022-08-26,3236.22,3266.27,3232.28,3250.63,309900
2022-08-29,3240.73,3240.73,3199.0,3203.1,297000
2022-08-30,3227.22,3243.75,3212.63,3240.18,294300
2022-08-31,3202.14,3232.02,3184.39,3216.53,344400
2022-09-01,3184.98,3214.56,3181.63,3196.54,274700
2022-09-02,3186.48,3198.28,3173.79,3189.64,250500
2022-09-05,3199.91,3199.91,3172.04,3183.95,280700
2022-09-06,3243.45,3244.64,3203.82,3207.93,318900
2022-09-07,3246.29,3253.77,3227.82,3232.14,301000
2022-09-08,3235.59,3253.7,3233.8,3245.56,281700
2022-09-09,3262.05,3266.2,3236.51,3241.18,283800
2022-09-13,3263.8,3278.17,3259.66,3272.05,276200
2022-09-14,3237.54,3250.8,3221.96,3224.68,255200
2022-09-15,3199.92,3254.18,3174.39,3248.97,325200
2022-09-16,3126.4,3191.83,3126.4,3189.83,316500
2022-09-19,3115.6,3135.56,3101.22,3122.75,249100
2022-09-20,3122.41,3140.03,3114.04,3127.84,219900
2022-09-21,3117.18,3129.82,3091.3,3116.01,233000
2022-09-22,3108.91,3125.68,3092.82,3098.77,221100
2022-09-23,3088.37,3124.66,3072.24,3106.81,243100
2022-09-26,3051.23,3102.65,3048.51,3067.57,262700
2022-09-27,3093.86,3094.04,3048.37,3056.39,232700
2022-09-28,3045.07,3089.1,3044.86,3089.1,230100
2022-09-29,3041.2,3076.76,3026.08,3067.47,230000
2022-09-30,3024.39,3054.61,3021.93,3042.17,204100
2022-10-10,2974.15,3029.45,2968.28,3026.94,243400
2022-10-11,2979.79,2986.91,2953.5,2978.06,208600
2022-10-12,3025.51,3025.51,2934.09,2976.72,248000
2022-10-13,3016.36,3036.25,3004.5,3008.3,249700
2022-10-14,3071.99,3084.27,3035.03,3035.03,277300
2022-10-17,3084.94,3087.19,3052.71,3060.52,262600
2022-10-18,3080.96,3099.92,3074.22,3094.93,245600
2022-10-19,3044.38,3081.39,3044.38,3073.26,230900
2022-10-20,3035.05,3070.26,3013.69,3029.3,244700
2022-10-21,3038.93,3055.42,3026.96,3038.04,245300
2022-10-24,2977.56,3064.42,2965.17,3034.75,298100
2022-10-25,2976.28,3001.72,2944.26,2969.16,255600
2022-10-26,2999.5,3028.35,2977.56,2977.56,268700
2022-10-27,2982.9,3017.26,2981.69,3005.04,265600
2022-10-28,2915.93,2974.24,2908.98,2967.02,292500
2022-10-31,2893.48,2926.02,2885.09,2893.2,302000
2022-11-01,2969.2,2969.2,2896.76,2899.5,319800
2022-11-02,3003.37,3019.05,2954.95,2960.65,325100
2022-11-03,2997.81,3003.72,2977.72,2981.2,259300
2022-11-04,3070.8,3081.59,2997.0,2997.0,329800
2022-11-07,3077.82,3088.19,3054.46,3062.86,320600
2022-11-08,3064.49,3078.28,3047.46,3077.31,256500
2022-11-09,3048.17,3073.92,3046.19,3064.46,235600
2022-11-10,3036.13,3047.98,3022.85,3031.69,270400
2022-11-11,3087.29,3117.74,3070.3,3099.65,409600
2022-11-14,3083.4,3121.41,3075.22,3100.87,361800
2022-11-15,3134.08,3135.59,3074.5,3081.13,331500
2022-11-16,3119.98,3145.75,3115.35,3133.65,303400
2022-11-17,3115.43,3115.44,3087.17,3110.96,287000
2022-11-18,3097.24,3126.71,3096.89,3116.73,300000
2022-11-21,3085.04,3085.24,3056.17,3078.06,256000
2022-11-22,3088.94,3118.12,3076.32,3084.23,327600
2022-11-23,3096.91,3108.24,3075.32,3084.74,326200
2022-11-24,3089.31,3113.24,3084.85,3104.1,267500
2022-11-25,3101.69,3111.42,3077.97,3085.46,311400
2022-11-28,3078.55,3080.18,3034.7,3055.29,305800
2022-11-29,3149.75,3152.0,3096.11,3096.11,391400
2022-11-30,3151.34,3158.57,3137.37,3141.4,372700
2022-12-01,3165.47,3198.41,3164.53,3187.99,387000
2022-12-02,3156.14,3170.9,3149.84,3160.58,307800
2022-12-05,3211.81,3213.44,3177.06,3181.92,447400
2022-12-06,3212.53,3224.82,3195.08,3200.28,373600
2022-12-07,3199.62,3226.08,3188.67,3204.94,354100
2022-12-08,3197.35,3206.72,3187.26,3196.02,321000
2022-12-09,3206.95,3212.11,3182.91,3197.12,373300
2022-12-12,3179.04,3196.72,3176.58,3195.87,333400
2022-12-13,3176.33,3187.2,3171.48,3179.44,285800
2022-12-14,3176.53,3189.84,3168.59,3178.55,265600
2022-12-15,3168.65,3179.1,3158.45,3177.2,243000
2022-12-16,3167.86,3175.35,3151.61,3156.14,259800
2022-12-19,3107.12,3170.26,3096.1,3165.31,278500
2022-12-20,3073.77,3100.75,3061.51,3098.95,218800
2022-12-21,3068.41,3085.8,3060.55,3078.33,189100
2022-12-22,3054.43,3096.24,3044.6,3085.8,223600
2022-12-23,3045.87,3061.87,3031.54,3038.84,192000
2022-12-26,3065.56,3071.84,3047.35,3048.2,206500
2022-12-27,3095.57,3098.08,3074.31,3077.75,222200
2022-12-28,3087.4,3098.65,3079.43,3088.62,224600
2022-12-29,3073.7,3086.0,3064.46,3076.73,215600
2022-12-30,3089.26,3096.31,3082.2,3084.52,217500
2023-01-03,3116.51,3119.86,3073.05,3087.51,281400
2023-01-04,3123.52,3129.09,3109.45,3117.57,273300
2023-01-05,3155.22,3159.43,3130.23,3132.76,257000
2023-01-06,3157.64,3170.74,3151.84,3155.07,257400
2023-01-09,3176.08,3183.58,3165.43,3169.37,258100
2023-01-10,3169.51,3178.16,3165.14,3178.02,233000
2023-01-11,3161.84,3184.76,3160.89,3172.38,237700
2023-01-12,3163.45,3171.59,3153.4,3167.27,216700
2023-01-13,3195.31,3195.31,3167.51,3170.35,220200
2023-01-16,3227.59,3251.37,3197.32,3198.52,306700
2023-01-17,3224.24,3231.26,3211.76,3229.44,226600
2023-01-18,3224.41,3234.82,3220.37,3227.59,212100
2023-01-19,3240.28,3240.28,3210.38,3221.52,226500
2023-01-20,3264.81,3267.06,3247.2,3247.2,273200
2023-01-30,3269.32,3310.49,3266.76,3308.87,353300
2023-01-31,3255.67,3277.25,3252.01,3266.14,300200
2023-02-01,3284.92,3284.92,3245.41,3262.2,339500
2023-02-02,3285.67,3295.76,3272.41,3291.78,333400
2023-02-03,3263.41,3275.66,3235.35,3275.66,293300
2023-02-06,3238.7,3250.35,3226.21,3244.7,267100
2023-02-07,3248.09,3250.03,3233.83,3245.23,250900
2023-02-08,3232.11,3257.11,3230.44,3251.5,234500
2023-02-09,3270.38,3270.38,3225.77,3227.73,254800
2023-02-10,3260.67,3269.99,3247.23,3266.44,260600
2023-02-13,3284.16,3285.09,3252.63,3256.99,297200
2023-02-14,3293.28,3293.73,3279.19,3288.97,271000
2023-02-15,3280.49,3296.2,3274.55,3294.02,269900
2023-02-16,3249.03,3308.83,3231.34,3281.74,380900
2023-02-17,3224.02,3262.47,3223.26,3244.73,278500
2023-02-20,3290.34,3291.04,3225.84,3230.47,325000
2023-02-21,3306.52,3308.79,3282.44,3291.63,324400
2023-02-22,3291.15,3307.03,3286.72,3292.05,255400
2023-02-23,3287.48,3307.44,3275.36,3293.52,262300
2023-02-24,3267.16,3288.39,3253.97,3287.26,234200
2023-02-27,3258.03,3276.58,3251.72,3257.0,242900
2023-02-28,3279.61,3280.42,3246.14,3265.74,251600
2023-03-01,3312.35,3315.16,3272.04,3279.14,318400
2023-03-02,3310.65,3320.74,3306.46,3308.01,328500
2023-03-03,3328.39,3330.6,3302.62,3314.77,344000
2023-03-06,3322.03,3333.06,3308.73,3332.02,340500
2023-03-07,3285.1,3342.86,3284.41,3320.21,390000
2023-03-08,3283.25,3283.25,3263.69,3271.88,260400
2023-03-09,3276.09,3289.06,3260.0,3285.94,264000
2023-03-10,3230.08,3262.15,3229.5,3255.51,281100
2023-03-13,3268.7,3268.7,3228.12,3228.12,294900
2023-03-14,3245.31,3262.0,3216.99,3261.92,319900
2023-03-15,3263.31,3273.12,3256.86,3261.03,305200
2023-03-16,3226.89,3257.43,3224.72,3244.47,327400
2023-03-17,3250.55,3279.92,3240.16,3245.26,343000
2023-03-20,3234.91,3267.99,3231.65,3253.93,392500
2023-03-21,3255.65,3256.0,3237.89,3240.84,301800
2023-03-22,3265.75,3279.39,3255.74,3263.41,290800
2023-03-23,3286.65,3286.65,3252.99,3258.78,306100
2023-03-24,3265.65,3282.74,3260.84,3282.74,324500
2023-03-27,3251.4,3261.82,3229.7,3261.82,337900
2023-03-28,3245.38,3264.1,3241.74,3256.6,295700
2023-03-29,3240.06,3254.56,3229.58,3253.62,296900
2023-03-30,3261.25,3263.74,3220.98,3243.07,299900
2023-03-31,3272.86,3278.42,3260.04,3263.41,283600
2023-04-03,3296.4,3299.73,3276.42,3277.34,357700
2023-04-04,3312.56,3312.56,3290.99,3297.18,385900
2023-04-06,3312.63,3314.53,3296.06,3302.75,327200
2023-04-07,3327.65,3328.85,3308.06,3312.48,283000
2023-04-10,3315.36,3332.72,3309.92,3331.51,340800
2023-04-11,3313.57,3317.45,3298.25,3317.08,320600
2023-04-12,3327.18,3330.71,3315.4,3316.86,343000
2023-04-13,3318.36,3334.47,3309.25,3321.27,347900
2023-04-14,3338.15,3340.08,3316.81,3326.37,338300
2023-04-17,3385.61,3385.61,3336.39,3337.06,402800
2023-04-18,3393.33,3396.17,3375.78,3379.23,348400
2023-04-19,3370.13,3394.96,3364.64,3391.35,346100
2023-04-20,3367.03,3371.37,3344.02,3367.05,350400
2023-04-21,3301.26,3367.61,3301.26,3364.0,387400
2023-04-24,3275.41,3303.09,3264.93,3300.81,354300
2023-04-25,3264.87,3288.57,3229.45,3276.4,380900
2023-04-26,3264.1,3277.98,3239.99,3255.22,357900
2023-04-27,3285.88,3299.3,3253.11,3256.23,341600
2023-04-28,3323.27,3324.88,3283.12,3283.12,401600
2023-05-04,3350.46,3352.75,3302.03,3306.48,483400
2023-05-05,3334.5,3364.14,3321.19,3350.65,436500
2023-05-08,3395.0,3400.18,3340.99,3340.99,534100
2023-05-09,3357.67,3418.95,3356.12,3402.39,573000
2023-05-10,3319.15,3349.72,3305.25,3347.7,451700
2023-05-11,3309.55,3333.25,3307.29,3323.66,354300
2023-05-12,3272.36,3319.13,3271.43,3304.46,347300
2023-05-15,3310.74,3310.74,3235.87,3269.88,388000
2023-05-16,3290.99,3317.9,3282.49,3310.16,322500
2023-05-17,3284.23,3298.52,3269.89,3281.97,285700
2023-05-18,3297.32,3313.86,3284.17,3288.41,310000
2023-05-19,3283.54,3302.34,3268.22,3288.89,285400
2023-05-22,3296.47,3308.53,3276.54,3278.6,273900
2023-05-23,3246.24,3298.23,3246.24,3294.79,275300
2023-05-24,3204.75,3237.7,3204.38,3237.7,288700
2023-05-25,3201.26,3207.02,3168.57,3197.36,283600
2023-05-26,3212.5,3220.77,3179.82,3198.88,261700
2023-05-29,3221.45,3230.97,3208.96,3219.76,297400
2023-05-30,3224.21,3230.63,3186.63,3214.67,303500
2023-05-31,3204.56,3216.36,3190.27,3214.66,294600
2023-06-01,3204.63,3225.09,3189.52,3196.15,312300
2023-06-02,3230.07,3233.99,3211.74,3212.45,294700
2023-06-05,3232.44,3244.18,3221.63,3231.81,278100
2023-06-06,3195.34,3247.35,3189.27,3228.41,308300
2023-06-07,3197.76,3210.33,3188.01,3197.47,258100
2023-06-08,3213.59,3225.53,3180.54,3194.83,293500
2023-06-09,3231.41,3231.41,3206.1,3213.03,314200
2023-06-12,3228.83,3239.44,3210.71,3225.3,313800
2023-06-13,3233.67,3235.09,3215.5,3223.9,280600
2023-06-14,3228.99,3248.46,3226.77,3238.12,303500
2023-06-15,3252.98,3252.98,3229.15,3230.45,313300
2023-06-16,3273.33,3276.55,3255.5,3256.3,326300
2023-06-19,3255.81,3271.16,3251.78,3271.16,327800
2023-06-20,3240.36,3252.84,3237.79,3252.54,298300
2023-06-21,3197.9,3236.36,3197.9,3230.11,294400
2023-06-26,3150.62,3181.08,3144.25,3177.23,308100
2023-06-27,3189.44,3194.41,3148.27,3153.31,287600
2023-06-28,3189.38,3192.66,3157.12,3183.49,276200
2023-06-29,3182.38,3196.5,3179.53,3185.42,250300
2023-06-30,3202.06,3212.99,3177.99,3178.92,265400
2023-07-03,3243.98,3246.86,3209.16,3209.16,312400
2023-07-04,3245.35,3246.96,3233.99,3241.23,279200
2023-07-05,3222.95,3241.84,3218.6,3240.05,264000
2023-07-06,3205.57,3229.48,3199.72,3215.86,246100
2023-07-07,3196.61,3212.05,3189.21,3197.47,255700
2023-07-10,3203.7,3216.53,3192.66,3208.73,236600
2023-07-11,3221.37,3221.68,3200.38,3211.12,227600
2023-07-12,3196.13,3224.33,3193.44,3220.38,271400
2023-07-13,3236.48,3238.47,3202.7,3202.7,276600
2023-07-14,3237.7,3248.38,3234.0,3240.97,273300
2023-07-17,3209.63,3219.02,3195.89,3219.02,250200
2023-07-18,3197.82,3210.25,3190.0,3206.79,235000
2023-07-19,3198.84,3204.36,3181.56,3195.01,217400
2023-07-20,3169.52,3209.06,3165.67,3201.91,238900
2023-07-21,3167.75,3185.64,3157.33,3163.42,225300
2023-07-24,3164.16,3178.73,3151.13,3157.47,216600
2023-07-25,3231.52,3231.75,3201.46,3201.46,348600
2023-07-26,3223.03,3229.89,3212.88,3228.09,317200
2023-07-27,3216.67,3245.6,3210.47,3225.48,327100
2023-07-28,3275.93,3280.28,3200.99,3206.74,411100
2023-07-31,3291.04,3322.13,3281.01,3287.21,459000
2023-08-01,3290.95,3305.34,3279.57,3288.76,459900
2023-08-02,3261.69,3290.82,3252.3,3281.86,405300
2023-08-03,3280.46,3280.86,3247.27,3254.56,384700
2023-08-04,3288.08,3315.05,3281.73,3296.09,470900
2023-08-07,3268.83,3276.78,3258.54,3276.78,360300
2023-08-08,3260.62,3274.52,3246.67,3260.72,316500
2023-08-09,3244.49,3257.08,3240.29,3251.15,271200
2023-08-10,3254.56,3257.03,3234.12,3242.21,287400
2023-08-11,3189.25,3254.48,3189.25,3254.48,330100
2023-08-14,3178.43,3180.51,3141.66,3159.71,299800
2023-08-15,3176.18,3186.23,3147.35,3180.56,273300
2023-08-16,3150.13,3176.63,3149.72,3164.7,281700
2023-08-17,3163.74,3167.45,3123.25,3137.35,294700
2023-08-18,3131.95,3179.12,3131.95,3165.1,294400
2023-08-21,3092.98,3134.96,3092.98,3125.99,265800
2023-08-22,3120.33,3126.78,3074.53,3103.78,309300
2023-08-23,3078.4,3116.38,3077.61,3116.27,272200
2023-08-24,3082.24,3106.18,3072.95,3085.91,300000
2023-08-25,3064.07,3085.05,3053.04,3068.62,225200
2023-08-28,3098.64,3219.04,3089.12,3219.04,485600
2023-08-29,3135.89,3145.76,3090.44,3091.94,398900
2023-08-30,3137.14,3153.69,3126.9,3144.41,347500
2023-08-31,3119.88,3139.98,3113.95,3134.55,313400
2023-09-01,3133.25,3143.85,3123.19,3126.02,292300
2023-09-04,3177.06,3177.06,3143.38,3145.94,366400
2023-09-05,3154.37,3169.74,3150.08,3169.74,294100
2023-09-06,3158.08,3162.15,3136.9,3147.14,267000
2023-09-07,3122.35,3152.27,3120.82,3152.2,269300
2023-09-08,3116.72,3126.04,3104.67,3114.23,228100
2023-09-11,3142.78,3155.1,3113.82,3119.61,290400
2023-09-12,3137.06,3147.51,3134.32,3140.34,234700
2023-09-13,3123.07,3143.76,3106.97,3137.77,249700
2023-09-14,3126.55,3135.03,3111.86,3124.85,264000
2023-09-15,3117.74,3141.96,3107.45,3133.59,292000
2023-09-18,3125.93,3128.7,3098.5,3110.44,259400
2023-09-19,3124.96,3131.13,3113.53,3123.99,253700
2023-09-20,3108.57,3122.13,3108.16,3118.67,228100
2023-09-21,3084.7,3113.49,3084.7,3103.18,228700
2023-09-22,3132.43,3132.56,3078.8,3084.76,286000
2023-09-25,3115.61,3131.21,3112.15,3131.21,258100
2023-09-26,3102.27,3120.29,3102.27,3114.02,222600
2023-09-27,3107.32,3125.45,3103.84,3104.04,240500
2023-09-28,3110.48,3121.83,3105.94,3117.75,236300
2023-10-09,3096.92,3103.36,3072.64,3100.0,264400
2023-10-10,3075.24,3109.98,3073.19,3104.37,255300
2023-10-11,3078.96,3095.66,3071.94,3085.7,259900
2023-10-12,3107.9,3109.99,3092.18,3101.71,274800
2023-10-13,3088.1,3094.92,3080.55,3092.0,255100
2023-10-16,3073.81,3091.13,3063.69,3091.06,263900
2023-10-17,3083.5,3084.07,3064.89,3076.43,259000
2023-10-18,3058.71,3076.58,3057.06,3076.58,268600
2023-10-19,3005.39,3043.2,3004.77,3043.2,304000
2023-10-20,2983.06,3006.27,2977.17,2995.36,267100
2023-10-23,2939.29,2973.66,2923.51,2969.79,278900
2023-10-24,2962.24,2964.76,2929.09,2944.31,311000
2023-10-25,2974.11,2993.29,2972.42,2986.41,332400
2023-10-26,2988.3,2990.33,2956.01,2960.1,291800
2023-10-27,3017.78,3029.21,2974.88,2978.4,321800
2023-10-30,3021.55,3028.26,3002.35,3009.61,360600
2023-10-31,3018.77,3023.0,3006.61,3019.65,319900
2023-11-01,3023.08,3038.33,3013.93,3038.18,280100
2023-11-02,3009.41,3038.64,3009.12,3028.67,268800
2023-11-03,3030.8,3040.98,3012.47,3012.47,268500
2023-11-06,3058.41,3058.99,3037.69,3047.13,372900
2023-11-07,3057.27,3064.58,3042.47,3052.92,326900
2023-11-08,3052.37,3062.99,3037.29,3051.15,335700
2023-11-09,3053.28,3063.47,3045.83,3047.65,315600
2023-11-10,3038.97,3044.0,3027.09,3043.56,285500
2023-11-13,3046.53,3048.62,3028.17,3044.03,290400
2023-11-14,3056.07,3059.53,3044.43,3046.82,294800
2023-11-15,3072.83,3080.13,3064.35,3077.03,304300
2023-11-16,3050.93,3071.45,3050.93,3066.85,271100
2023-11-17,3054.37,3055.86,3033.75,3043.62,267600
2023-11-20,3068.32,3072.51,3043.51,3056.93,287600
2023-11-21,3067.93,3089.77,3063.34,3074.83,330700
2023-11-22,3043.61,3067.96,3043.61,3060.5,289100
2023-11-23,3061.86,3062.87,3034.3,3041.68,276600
2023-11-24,3040.97,3060.33,3037.2,3060.33,287800
2023-11-27,3031.7,3038.36,3015.01,3038.19,310500
2023-11-28,3038.55,3039.69,3020.23,3028.6,268900
2023-11-29,3021.69,3038.98,3017.66,3038.46,278000
2023-11-30,3029.67,3030.91,3013.77,3021.1,282900
2023-12-01,3031.64,3035.76,3010.23,3027.35,286100
2023-12-04,3022.91,3038.98,3022.35,3033.3,288200
2023-12-05,2972.3,3017.01,2972.3,3017.01,293900
2023-12-06,2968.93,2985.31,2959.6,2966.95,294100
2023-12-07,2966.21,2976.01,2949.14,2965.65,296200
2023-12-08,2969.56,2980.83,2962.33,2965.39,369100
2023-12-11,2991.44,2995.67,2930.42,2956.29,360200
2023-12-12,3003.44,3003.75,2980.45,2986.33,287600
2023-12-13,2968.76,2997.34,2968.76,2997.34,282800
2023-12-14,2958.99,2986.18,2958.07,2979.7,271500
2023-12-15,2942.56,2976.31,2940.03,2966.3,289300
2023-12-18,2930.8,2951.15,2924.33,2936.58,293100
2023-12-19,2932.39,2940.5,2914.12,2928.76,265900
2023-12-20,2902.11,2937.1,2902.04,2932.12,265600
2023-12-21,2918.72,2924.26,2882.02,2892.02,282500
2023-12-22,2914.77,2935.7,2906.51,2919.29,296600
2023-12-25,2918.81,2920.63,2903.99,2909.88,229800
2023-12-26,2898.88,2917.97,2892.84,2917.97,228100
2023-12-27,2914.61,2917.96,2890.17,2900.15,247900
2023-12-28,2954.7,2961.65,2909.39,2913.11,339200
2023-12-29,2974.94,2975.03,2950.02,2950.84,290700
2024-01-02,2962.28,2976.27,2962.28,2972.77,304100
2024-01-03,2967.25,2971.28,2953.29,2957.11,285500
2024-01-04,2954.35,2966.68,2936.64,2965.51,265000
2024-01-05,2929.18,2967.97,2916.72,2949.82,301000
2024-01-08,2887.54,2924.46,2887.54,2923.46,270300
2024-01-09,2893.25,2900.73,2878.41,2887.11,263000
2024-01-10,2877.7,2903.16,2870.42,2886.98,244000
2024-01-11,2886.65,2896.18,2867.72,2873.8,267100
2024-01-12,2881.98,2904.17,2878.88,2880.04,261600
2024-01-15,2886.29,2904.46,2869.22,2872.56,244600
2024-01-16,2893.99,2896.68,2861.13,2881.56,286300
2024-01-17,2833.61,2887.49,2833.61,2887.29,261300
2024-01-18,2845.78,2849.26,2760.98,2822.67,390400
2024-01-19,2832.28,2849.88,2822.84,2836.98,266700
2024-01-22,2756.34,2828.32,2735.37,2826.5,350200
2024-01-23,2770.98,2784.84,2724.16,2746.89,308700
2024-01-24,2820.77,2823.7,2743.4,2782.14,369100
2024-01-25,2906.11,2906.79,2821.71,2823.83,442000
2024-01-26,2910.22,2924.31,2890.48,2897.92,421100
2024-01-29,2883.36,2923.9,2883.33,2910.61,410600
2024-01-30,2830.53,2881.35,2829.25,2866.28,335700
2024-01-31,2788.55,2834.01,2782.59,2815.5,377100
2024-02-01,2770.74,2805.01,2752.78,2773.42,352900
2024-02-02,2730.15,2791.68,2666.33,2773.29,426200
2024-02-05,2702.19,2739.74,2635.09,2716.08,479000
2024-02-06,2789.49,2802.93,2669.67,2680.49,502800
2024-02-07,2829.7,2829.7,2770.53,2791.51,547100
2024-02-08,2865.9,2867.47,2827.9,2832.49,531100
2024-02-19,2910.54,2910.54,2867.71,2886.59,459000
2024-02-20,2922.73,2927.31,2887.47,2902.88,350100
2024-02-21,2950.96,2994.61,2898.05,2906.02,444200
2024-02-22,2988.36,2988.36,2944.5,2945.45,354100
2024-02-23,3004.88,3009.14,2979.97,2992.91,380100
2024-02-26,2977.02,3009.48,2967.06,3002.12,409000
